	featureCounts on ROC_-_1	featureCounts on ROC_-_3	featureCounts on ROC_-_2	featureCounts on ROC_LEVO_1	featureCounts on ROC_LEVO_3	featureCounts on ROC_LEVO_2
gene-b2371	38.6634544638147	33.66170974727	44.4671493044953	33.1775826895825	33.9036826903255	50.2815247386916
gene-b2372	11.4945405162692	20.5254327727256	33.1138345884539	36.1937265704536	40.4656857916789	41.5369117406583
gene-b2373	71.0571595551188	100.98512924181	77.5809838929492	86.4627912516392	74.3693684820044	146.472267717058
gene-b2374	45.9781620650769	42.6929001672693	41.628820625485	74.3982157281547	67.807365380651	78.7015169822999
gene-b2375	18.8092481175315	32.840692436361	11.3533147160414	36.1937265704536	14.2176733862655	62.3053676109874
gene-b2376	74.1920342413741	58.2922290745408	47.3054779835056	109.586561004985	74.3693684820044	126.796888471483
gene-b2377	234.070643240391	288.998093439977	148.539200868208	351.883452768299	241.700447566514	327.922987426249
gene-b2378	610.255605591021	1195.40120468354	1092.75654141898	329.765064308577	627.764963362802	785.922093198245
gene-b4680	13.5844569737727	76.3546099145393	15.1377529547218	24.1291510469691	19.68600930406	40.4438351159041
gene-b2379	821.337167798874	504.104628898141	772.025400690812	1019.45663173444	731.663345800896	470.022948644291
gene-b2380	745.055217099996	974.547548049013	1037.88218695811	793.245840669108	1021.485149444	1020.93356752039
gene-b2381	1607.14575582019	1879.30862467076	1128.70870468644	1533.20647277616	1456.76468850044	2038.58790516652
gene-b2382	234.070643240391	204.433310416347	248.82681419324	295.582100325371	213.265100793983	207.684558703291
gene-b2383	187.047522946563	171.592617979986	116.371475839424	161.866388273418	106.085716805212	125.703811846729
gene-b2384	57.4727025813461	63.2183329399949	83.2576412509699	46.2475395066907	78.7440372162399	54.6538312377082
gene-b2385	123.305070992706	76.3546099145393	105.018161123383	111.597323592232	77.650370032681	31.6992221178708
gene-b2386	62.6974937251049	37.7667963018151	46.3593684238355	73.3928344345309	40.4656857916789	27.3269156188541
gene-b2387	10.4495822875175	13.1362769745444	4.73054779835056	33.1775826895825	13.1240062027067	3.27922987426249
gene-b2388	11588.5867568569	19059.0958554421	9743.03624548282	8114.43242083698	8054.85880691121	7314.86877285487
gene-b2389	220.486186266619	224.958743189073	220.443527403136	191.022445788505	132.333729210625	198.939945705258
gene-b2390	143.159277338989	166.666514114532	204.359664888744	141.758762400943	216.54610234466	268.896849689525
gene-b2392	609.210647362269	774.21932418721	718.097155789616	854.574099580155	721.820341148866	789.201323072507
gene-b2393	6956.28692880038	5826.75985552135	9038.18462352859	8516.58493828646	13623.8121055931	16349.147076448
gene-b2394	474.411035853293	325.943872430883	511.845271781531	630.374071102067	760.098692573427	1181.61583135925
gene-b2395	2147.38916008484	1274.21886653081	1496.74532339812	2171.62359422722	2083.43598467968	2299.83321848276
gene-b2396	118.080279848947	334.975062850882	63.3893404978976	130.699568171082	168.424746268069	233.918397697391
gene-b2397	72.1021177838706	327.585907052701	47.3054779835056	76.4089783154021	82.0250387669166	147.565344341812
gene-b2398	1330.23182520097	1298.84938585808	1689.75167357082	1703.11591139857	1547.53906473583	1686.61723199568
gene-b2399	1888.23951935441	1802.95401475622	2404.06439112176	2069.0747022776	2011.25395056479	2649.6177384041
gene-b2400	17530.2192455393	10832.5024001337	21923.2507166759	21888.1561434818	24460.9602274781	32056.6581741654
gene-b2401	19.8542063462832	56.6501944527227	18.9221911934023	38.204489157701	32.8100155067666	74.3292104832832
gene-b2402	136.889527966479	208.538396970892	155.161967785898	208.113927780108	237.325778832279	299.502995182641
gene-b2403	799.393044995087	1923.64355945985	936.648464073412	1174.2853509525	1618.62743166715	1802.48335421962
gene-b2404	428.432873788217	855.500037967204	523.198586497572	654.503222149036	847.592067258138	1024.21279739465
gene-b2405	108.675655790182	77.1756272254483	98.3953942056917	139.747999813696	136.708397944861	63.3984442357416
gene-b2406	94.0462405876573	138.751925543625	104.072051563712	126.678042996588	135.614730761302	193.474562581487
gene-b2407	83.5966583001398	92.7749561327198	98.3953942056917	100.538129362371	90.7743762353877	101.656126102137
gene-b2408	26.1239557187937	42.6929001672693	39.7366015061447	65.3497840855412	43.7466873423555	61.2122909862332
gene-b2409	236.160559697895	276.682833776341	245.988485514229	208.113927780108	266.854792788369	245.942240569687
gene-b2410	2772.27418087839	2597.69877171615	3111.754341755	3462.53317524006	3784.08845511375	4222.55500142534
gene-b4546	706.391762636182	1306.23854165626	688.767759439842	827.428804652315	954.771451246909	907.253598545957
gene-b2411	3133.82972802649	2119.04567945619	3717.26445994387	3418.29639832062	4453.41277145179	3950.37892186155
gene-b2412	4548.70316975636	5022.98390814141	4564.97862540829	5448.16123014689	4132.96828666904	5178.99704808523
gene-b2413	798.348086766335	603.447723518133	942.325121431432	1229.5813221018	1357.24097479658	1270.15503796434
gene-b2414	4898.76417638819	5069.78189486323	3654.82122900565	5110.35311548933	3929.54619052708	3856.37433213269
gene-b2415	4537.20862924009	2983.5769078434	7333.29519700304	6156.95504215161	6157.34624343654	4508.94107711093
gene-b2416	62428.9394603157	55266.780283841	69446.3338989056	65161.7777836336	69880.9583606787	65293.8391030653
gene-b2417	23676.6635470571	15715.0923481096	28890.4015140866	30090.0567368641	29886.6431251137	26062.2259640136
gene-b2418	3249.82009141794	3311.1628148961	3051.20332993611	3189.06946337441	2906.96737389952	3049.68378306412
gene-b2419	426.342957330713	205.254327727256	550.635763728006	334.791970776696	328.100155067666	421.927577155108
gene-b2420	984.350651484146	748.767787549031	1321.71505485915	837.482617588552	806.0327142829	801.225165944803
gene-b2421	570.547192898454	374.383893774515	421.0187540532	509.728315867222	398.094854815435	361.808362793629
gene-b2422	210.036603979101	215.106535458165	154.215858226228	281.506762214639	224.201772629572	148.658420966566
gene-b2423	121.215154535203	199.507206550893	96.5031750863515	134.721093345577	101.711048070977	38.2576818663958
gene-b2424	112.855488705189	389.983222681787	58.658792699547	107.575798417737	92.9617106025055	42.6299883654124
gene-b2425	138.979444423982	140.393960165443	74.7426552139389	69.3713092600361	86.3997075011521	72.1430572337749
gene-b2426	14376.5353111665	16653.5151344787	19421.7370409081	21846.9355104433	15960.9788768584	17258.5868282435
gene-b2427	265.419390102944	272.577747221796	231.796842119178	356.910359236418	283.259800541752	185.823026208208
gene-b2428	868.360288092702	602.626706207224	1065.31936418855	1034.5373511388	1113.35319286295	745.47825808234
gene-b2429	941.507364105325	669.129108390855	991.522818534278	1038.55887631329	912.118431088113	614.309063111841
gene-b2430	662.503517028608	408.045603521785	700.121074155884	615.293351697711	689.010325642099	394.600661536254
gene-b2431	2792.12838722467	1742.19873374895	3353.01227947088	4623.74856937545	3651.75472590313	3254.08911189315
gene-b2432	749.235050015003	481.116144192689	839.19917942739	956.11761023615	737.13168171869	757.502100954636
gene-b2433	496.35515865708	436.781209403601	449.402040843304	442.367769194433	486.681896683705	353.063749795595
gene-b2434	485.905576369563	434.318157470874	520.360257818562	438.346244019938	559.957597982151	405.531427783795
gene-b2435	1716.86636983912	1497.53557509806	2013.321142978	2087.17156556282	2091.09165496459	2272.50630286391
gene-b2436	1602.96592290518	1026.27163863628	1583.78740288777	1502.03965267383	1606.59709264801	1701.92030474223
gene-b2437	1399.19906829859	1375.20399577262	1007.60668104867	948.07455988716	1034.60915564671	994.69972852629
gene-b2438	728.335885439968	715.106077801761	561.989078444047	518.776747509835	592.767613488917	489.698327889866
gene-b2439	752.369924701258	376.846945707242	608.348446867883	612.27720781684	667.136981970922	488.605251265112
gene-b2440	613.390480277276	290.640128061795	567.665735802068	501.685265518232	615.734624343654	428.486036903633
gene-b2441	3414.92349156071	3197.04140867974	3096.61658880028	2919.62727668326	3025.08342972388	3309.83601975561
gene-b2442	991.665359085409	1137.92999291991	1255.48738568224	1037.55349501967	876.027414030669	707.220576215945
gene-b2443	554.872819467178	348.111339825427	551.581873287676	646.460171800047	616.828291527213	971.745119406453
gene-b2444	44.9332038363252	42.6929001672693	16.0838625143919	15.0807194043557	20.7796764876189	38.2576818663958
gene-b2445	62.6974937251049	48.4400213436325	33.1138345884539	21.1130071660979	54.6833591779444	76.5153637327915
gene-b2446	22.9890810325385	18.8833981509076	29.3293963497735	51.2744459748093	19.68600930406	25.1407623693458
gene-b2447	30.3037886338007	33.66170974727	41.628820625485	28.1506762214639	51.4023576272677	37.1646052416416
gene-b2448	180.777773574052	228.242812432709	45.4132588641654	102.548891949619	119.209723007919	165.054570337879
gene-b2449	851.640956432674	1247.12529527081	334.92278412322	568.040430897397	479.026226398793	679.893660597091
gene-b2450	1892.41935226942	1179.80187577627	2222.4113556651	2333.48998250063	1653.62478154104	2000.33022330012
gene-b2451	70.0122013263671	77.9966445363574	33.1138345884539	53.2852085620567	31.7163483232077	49.1884481139374
gene-b2452	59.5626190388496	50.0820559654505	62.4432309382274	53.2852085620567	19.68600930406	48.0953714891833
gene-b2453	241.385350841654	257.799435625434	250.71903331258	244.307654350562	187.01708838857	186.916102832962
gene-b2454	65.8323684113601	66.502402183631	28.3832867901034	25.1345323405928	43.7466873423555	20.7684558703291
gene-b2455	73.1470760126223	57.4712117636317	68.1198882962481	50.2690646811856	62.3390294628566	32.7922987426249
gene-b2456	21.9441228037867	34.482727058179	29.3293963497735	22.1183884597217	4.37466873423555	29.5130688683625
gene-b2457	73.1470760126223	64.0393502509039	61.4971213785573	68.3659279664124	100.617380887418	55.7469078624624
gene-b2458	397.084126925664	244.663158650889	261.126238468951	222.18926589084	251.543452218544	144.28611446755
gene-b2459	211.081562207853	110.016319661809	151.377529547218	144.774906281814	152.019738514685	64.4915208604957
gene-b2460	204.811812835343	89.4908868890837	124.886461876455	105.56503583049	130.146394843508	22.9546091198375
gene-b2461	169.283233057783	114.942423527263	160.838625143919	113.608086179479	152.019738514685	68.8638273595124
gene-b2462	199.587021691584	103.448181174537	133.401447913486	109.586561004985	146.551402596891	79.794593607054
gene-b2463	74125.156914734	58605.857687308	52822.2428259421	60709.9494154678	53175.1921318167	41345.6233313263
gene-b2464	1483.84068482748	1447.45351913261	1130.60092380578	1068.72031512201	1118.82152878074	652.566744978236
gene-b2465	1036.59856292173	1071.42759073628	981.115613377907	845.525667937541	928.523438841496	566.213691622657
gene-b2466	547.558111865916	1076.35369460173	650.923377053038	564.018905722902	739.319016085808	942.23205053809
gene-b2467	491.130367513321	585.385342678135	784.324824966524	664.557035085273	694.478661559894	628.519059233645
gene-b2468	451.421954820755	326.764889741792	324.515578966849	294.576719031747	292.009138010223	283.106845811329
gene-b2469	432.612706703224	503.283611587232	440.887054806273	531.846704326943	492.1502326015	577.144457870199
gene-b2470	431.567748474472	602.626706207224	326.407798086189	476.550733177639	509.648907538442	475.488331768062
gene-b4606	1201.70196306451	6721.66872441219	1199.6669216617	1180.31763871424	1252.24892517493	1436.30268492697
gene-b2471	311.397552168021	251.231297138162	450.348150402974	502.690646811856	424.342867220848	271.083002939033
gene-b2472	886.124577981482	454.022572932691	911.103505962319	948.07455988716	802.751712732224	663.497511225778
gene-b4547	695.942180348664	477.011057638143	628.216747620955	750.014445043289	703.227999028365	640.542902105941
gene-b2473	207.946687521598	248.768245205435	394.527686382437	370.98569734715	343.411495637491	271.083002939033
gene-b2474	3449.40711310952	3690.47281253607	3846.88146961868	3101.60129082915	3906.57917967235	4265.18498979075
gene-b2475	1721.04620275413	1570.60611576896	1869.51248990814	1899.16526365519	1747.6801593271	1657.10416312731
gene-b2476	941.507364105325	587.027377299953	1617.84734703589	1445.7383002309	1390.05099030335	1680.05877224715
gene-b2477	12433.957963917	8467.97254471568	13271.0787934927	12179.1889909576	14725.1349594369	10643.2870952313
gene-b2478	9640.78461846363	6841.5372518049	10500.8700027786	11807.1979123169	10600.9160102363	8201.3539155305
gene-b2479	2175.60303226114	2528.7333175998	2287.69291528233	2400.85052917342	2097.65365806595	2216.75939500145
gene-b2480	3159.95368374529	2227.41996449618	2738.98717524498	3311.72598119651	2865.40802092429	3411.49214585775
gene-b2481	18.8092481175315	17.2413635290895	14.1916433950517	13.0699568171082	15.3113405698244	16.3961493713125
gene-b2482	55.3827861238426	102.627163863628	77.5809838929492	76.4089783154021	91.8680434189466	78.7015169822999
gene-b2483	16.719331660028	28.7356058818159	18.9221911934023	10.0538129362371	32.8100155067666	16.3961493713125
gene-b2484	51.2029532088356	41.0508655454512	33.1138345884539	27.1452949278402	53.5896919943855	57.9330611119707
gene-b2485	12.539498745021	17.2413635290895	3.78443823868045	10.0538129362371	20.7796764876189	32.7922987426249
gene-b2486	137.934486195231	229.884847054527	107.856489802393	144.774906281814	188.110755572129	188.009179457716
gene-b2487	163.013483685273	133.004804367262	165.56917294227	139.747999813696	165.143744717392	94.0045897288582
gene-b2488	123.305070992706	66.502402183631	74.7426552139389	128.688805583835	127.95906047639	74.3292104832832
gene-b2489	100.315989960168	72.2495233599942	104.072051563712	93.5004603070052	114.835054273683	89.6322832298415
gene-b2490	39.7084126925664	52.5451078981776	56.7665735802068	60.3228776174227	27.3416795889722	51.3746013634457
gene-b2491	212.126520436605	297.208266549067	228.958513440167	200.070877431119	238.419446015838	219.708401575587
gene-b2492	197.49710523408	308.702508901793	279.102320102683	203.08702131199	263.573791237692	372.73912904117
gene-b2493	1004.20485783043	1139.57202754173	1076.67267890459	1084.80641581998	968.989124633175	1312.78502632975
gene-b2494	3487.02560934458	2112.47754096892	4170.45093902586	3552.01211037257	3460.36296878032	2886.81536597575
gene-b2495	1071.08218447054	507.388698141777	1169.39141575226	987.284430338485	1239.12491897222	708.313652840699
gene-b2496	2520.43924774922	3409.68489220518	3352.06616991121	2728.60483089475	3249.28520235346	4174.45962993616
gene-b2497	240.340392612902	149.425150585443	489.138642349448	478.561495764887	528.241249658943	651.473668353482
gene-b2498	4651.10907617403	1116.58354283627	8228.31484045097	9340.9975990579	10669.8170428005	18724.4025820388
gene-b2499	305.12780279551	293.103179994522	374.659385629365	363.948028291784	461.527551461851	479.860638267078
gene-b2500	787.898504478818	492.610386545415	629.162857180625	777.159739971129	673.698985072275	915.99821154399
gene-b2501	9948.00233771664	7692.11118590665	9794.12616170501	10194.5663173444	10002.6800608296	7662.4671395267
gene-b2502	7005.39996555172	5454.83901367956	6328.52684463338	6124.78284075565	6369.51767704696	5294.86317030918
gene-b2503	481.725743454556	548.439563687229	373.713276069695	361.937265704536	445.122543708467	482.046791516587
gene-b2504	1182.89271494698	1443.34843257807	1116.40928041073	642.438646625552	690.103992825658	937.859744039073
gene-b2505	26.1239557187937	22.1674673945437	17.9760816337321	17.0914819916031	18.5923421205011	33.8853753673791
gene-b2506	81.5067418426363	84.5647830236296	105.964270683053	108.581179711361	189.204422755688	169.426876836896
gene-b2507	53308.5440397704	13423.6330333626	105079.658244761	73551.6846789235	126072.484584751	133309.439001768
gene-b2508	11524.844304903	2266.82879541982	35117.6946358353	18866.9853561426	43784.9656937801	44440.1232560053
gene-b2509	1266.48937324712	1966.33645962711	1851.53640827441	1301.96877524271	2345.91610873381	2150.08172089144
gene-b2510	713.706470237444	825.12239746357	757.83375729576	628.36330851482	874.93374684711	1095.26277800367
gene-b2511	5497.52524146294	6149.4196587086	5660.57349550629	5759.82943117024	6723.86584452004	7014.27270104748
gene-b2512	16961.7619690984	14408.0327891425	17845.5185144977	15724.1634322748	17837.7117638455	20437.2536530286
gene-b2513	8851.84115575606	6594.41104122129	9726.95238296843	8462.29434843078	10240.0058396619	9989.62727362831
gene-b2514	10964.7466942921	8544.32715463022	13136.7312360195	12288.7755519626	14934.0253914966	11828.1821564648
gene-b2515	7449.50721277121	4918.71470965597	8058.01511971035	9231.41103805292	8747.15013410399	7876.71015797851
gene-b2516	2778.5439302509	2331.68916298163	3482.62928914569	3737.00226839934	3890.17417191896	3568.89517982235
gene-b2517	2007.36475743211	1083.74285039991	3324.62899268078	4038.61665648645	5182.88878288557	4472.86954849404
gene-b2518	3167.26839134655	1853.03607072167	4128.82211840037	6461.58557411959	4275.14502053169	4888.23866590063
gene-b2519	570.547192898454	610.836879316314	613.078994666233	490.626071288371	427.623868771525	451.44064602347
gene-b2520	6457.8418536858	6862.88370188854	5898.99310454315	6827.54436499862	6027.19984859303	4906.82096852145
gene-b2521	5156.86885888987	2711.82017793251	5041.81784348203	7743.44672348983	6194.53092767754	5193.20704420704
gene-b4440	1282.16374667839	1880.95065929258	1587.57184112645	932.993840482804	1195.37823162986	1724.87491386207
gene-b2522	12185.2579054741	8673.22687244294	10308.8097621655	7194.50853717128	8346.86794492143	12832.7195746139
gene-b2523	22360.0161788299	18229.0473541131	23114.4026523005	14827.3633183625	19190.5780699078	21665.8717792523
gene-b2524	5967.75644440123	4856.31739402688	5570.69308733762	4037.61127519283	4650.27286449239	5595.45924211657
gene-b2525	8238.45067547878	4325.94021117965	9169.69385232273	5655.26977663338	7428.18751073197	7240.53956237159
gene-b2526	29501.2607141193	17013.9417339677	29995.4574797813	20427.3371238466	27005.9237636196	23334.9997852519
gene-b2527	11586.4968403994	6837.43216525036	9190.50826263548	7670.0538890553	9499.5931563925	10483.6979080172
gene-b2528	13098.5513974032	6689.64904928673	10194.3305054455	9189.18502372072	11937.3773085453	10253.0587401941
gene-b2529	36267.3652452869	20055.8108708857	23658.4156491108	26858.7612591575	27945.3838742967	29605.9803814666
gene-b2530	68456.2585237558	32307.852201581	51684.0730256589	54179.9979133818	59768.9115814932	52732.2025313904
gene-b2531	9965.76662760542	4649.42103167781	7636.99636565715	8763.90873651789	9598.0232029128	6260.0498299671
gene-b2532	9336.70177389687	13148.592234208	9093.05897798945	9217.33569994219	9552.08918120333	12973.7264592072
gene-b2533	966.586361595367	637.109433265403	1342.52946517189	3591.2219808239	4777.13825778522	8320.4992676287
gene-b2534	82.5517000713881	76.3546099145393	79.4732030122895	81.4358847835206	144.364068229773	127.889965096237
gene-b2535	8264.57463119757	6531.19270828129	5936.83748692996	5931.7496323799	7322.10179392675	5066.41015573555
gene-b2536	1195.432213692	1372.74094383989	1040.72051563712	1018.45125044082	1128.66453343277	826.365928314149
gene-b4706	381.409753494388	274.219781843614	331.138345884539	408.184805211227	262.480124054133	221.894554825095
gene-b2537	3568.53235118722	2394.08647861072	2801.4304061832	3784.25518919965	2315.29342759417	1799.20412434536
gene-b2538	140.024402652734	167.487531425441	175.030268538971	191.022445788505	179.361418103658	114.773045599187
gene-b2539	146.294152025245	146.962098652715	120.155914078104	115.618848766727	73.2757012984455	107.121509225908
gene-b2540	114.945405162692	63.2183329399949	61.4971213785573	59.317496323799	48.1213560765911	51.3746013634457
gene-b2541	157.788692541514	94.4169907545379	112.587037600743	150.807194043557	127.95906047639	92.911513104104
gene-b2542	123.305070992706	148.604133274533	128.670900115135	124.66728040934	150.926071331127	94.0045897288582
gene-b2543	155.69877608401	190.476016130894	90.8265177283308	119.640373941222	112.647719906565	118.05227547345
gene-b2544	228.845852096633	203.612293105438	175.976378098641	164.882532154289	125.771726109272	114.773045599187
gene-b2545	213.171478665357	106.732250418173	148.539200868208	147.791050162686	171.705747818745	154.123804090337
gene-b2546	66.8773266401119	43.5139174781783	40.6827110658148	41.2206330385722	22.9670108547366	49.1884481139374
gene-b2547	184.957606489059	136.288873610898	129.617009674805	92.4950790133815	75.4630356655633	71.0499806090207
gene-b2548	77.3269089276293	62.3973156290859	88.9342986089906	45.242158213067	76.5567028491221	20.7684558703291
gene-b2549	684.447639832395	528.735148225412	636.731733657986	443.373150488057	545.739924595885	286.386075685591
gene-b2550	608.165689133517	536.124304023593	481.569765872087	436.335481432691	514.023576272677	355.249903045104
gene-b2551	28903.5446072733	8203.60497060298	36341.9604060484	43088.631482125	45792.9386427942	25479.6161230196
gene-b2552	1807.77773574052	800.491878136299	1502.42198075614	2089.18232815007	1391.14465748691	1254.85196521778
gene-b2553	549.648028323419	520.524975116322	618.755652024254	737.949869519804	543.552590228767	519.211396758228
gene-b2554	777.4489221913	853.858003345386	912.995725081659	887.751682269737	936.179109126408	920.370518043007
gene-b2555	1701.19199640785	1815.26927441985	1377.53551887968	1364.30241544738	1721.43214692169	1757.6672126047
gene-b2556	966.586361595367	1021.34553477083	902.588519925288	1143.11853085016	1114.44686004651	1297.48195358319
gene-b4441	65.8323684113601	188.833981509076	54.8743544608665	58.3121150301753	88.5870418682699	112.586892349679
gene-b2557	1788.96848762299	1310.3436282108	2205.38138359103	1960.49352256624	2634.64424519336	2746.90155800722
gene-b2558	487.995492827066	579.638221501772	579.965160077779	574.072718659139	763.379694124104	1063.5635558858
gene-b2559	327.071925599297	454.022572932691	413.449877575839	357.915740530041	362.003837757992	534.514469504787
gene-b2560	702.211929721174	929.391595949016	756.88764773609	764.089783154021	778.691034693928	1010.00280127285
gene-b2561	203.766854606591	139.572942854534	210.982431806435	268.436805397531	237.325778832279	306.061454931166
gene-b2562	567.412318212199	679.802333432673	280.048429662353	551.954330199418	604.797952508065	914.905134919236
gene-b4687	146.294152025245	573.070083014499	107.856489802393	185.995539320387	182.642419654334	227.359937948866
gene-b4608	349.016048403084	663.381987214492	325.461688526519	286.533668682758	321.538151966313	265.617619815262
gene-b2563	4769.18935602298	5658.451306785	4318.99013989406	3234.31162158748	3844.24015020949	5462.10389389656
gene-b2564	4609.31074702396	4651.06306629963	4858.27258890603	3615.35113187087	3998.44722309129	5490.52388614017
gene-b2565	4138.03458585692	3488.50255405245	4553.62531069225	4012.47674285223	4584.65283347886	5845.77378918527
gene-b2566	14678.5282392758	9901.46876956284	16146.3057453301	16559.6352872762	17417.7435653588	21918.3724795705
gene-b2567	8156.94393363614	7588.66300473212	6603.84472649739	8489.43964335862	9243.67503543972	13416.4224922326
gene-b2568	4980.27091823083	3880.12781135605	5978.46630755544	5987.0456035292	7162.42638512716	6746.46892798271
gene-b2569	10337.771757041	6699.50125701764	10583.1815344699	10309.1797848175	13353.676311254	11606.2876016397
gene-b2570	1610.28063050644	840.721726370841	1773.95542438146	1154.17772508002	1692.99680014916	1363.06655106844
gene-b2571	16500.9353902188	7835.78921531573	17277.8527786956	10930.505424277	15905.2018504969	14211.0891984289
gene-b2572	21920.0887645254	12033.6507259936	24048.2127876949	18165.2292131932	20569.6923883756	18258.7519398936
gene-b2573	12360.8108879044	8226.59345530843	17482.2124435843	12503.9271487981	13364.6129830896	10824.7378149405
gene-b4725	718.931261381202	626.436208223586	1049.23550167416	764.089783154021	863.997075011521	660.218281351516
gene-b2574	532.928696663391	617.405017803587	487.246423230108	546.927423731299	648.54463985042	624.146752734628
gene-b2575	792.078337393825	790.639670405391	667.9533491271	949.079941180784	900.088092068965	971.745119406453
gene-b2576	2405.49384258652	1105.91031779446	3017.14338578799	4131.11173549983	4298.11203138643	3834.51279963761
gene-b2577	938.372489419069	748.767787549031	688.767759439842	719.853006234577	794.002375263753	1024.21279739465
gene-b2578	99.271031731416	150.246167896352	85.1498603703102	151.81257533718	98.4300465202999	136.634578094271
gene-b2579	3792.15341214009	16315.2560023841	7535.76264277245	6915.01253754389	5162.10910639795	6933.38503081567
gene-b2580	528.748863748384	689.654541163581	734.181018304008	677.626991902382	581.830941653328	562.934461748395
gene-b2581	1272.75912261963	1114.12049090355	2241.3335468585	2073.09622745209	1932.50991334855	2188.33940275784
gene-b2582	789.988420936321	933.496682503561	710.528279312255	1134.07009920755	916.493099822348	1071.21509225908
gene-b2583	494.265242199577	342.364218649063	624.432309382275	520.787510097083	568.706935450622	639.449825481186
gene-b2584	18181.2282220517	11712.6329574281	21627.1184244991	21906.253006767	20772.020817334	20662.427437728
gene-b2585	17542.7587442843	10912.1410792918	18411.2920311804	17292.5582503278	16400.6330846491	13856.9323720085
gene-b2586	1480.70581014123	1808.70113593258	1396.45771007309	1622.68540790867	1469.88869470315	1617.75340463616
gene-b2587	21405.9693159796	25995.8711153125	18144.4891353534	21135.1255545577	19565.7059138685	20231.7552475748
gene-b2588	60.6075772676014	412.97170738724	147.593091308538	148.796431456309	110.460385539448	106.028432601154
gene-b2589	6384.69477767318	21208.5191754019	5775.99886178604	6758.17305573859	9035.87827056353	8281.14850913755
gene-b2590	44413.8595966355	76591.883917392	21057.5604695777	38595.5824809207	64966.0180377651	74675.7157733303
gene-b2591	12562.4878260535	227284.685230878	11772.4412509752	12405.399782023	20788.4258250873	9905.46037352224
gene-b2592	48354.3970772584	42012.2768165257	45284.5879640503	43759.220804972	36825.9614047949	27121.4172134003
gene-b4609	2092.006373961	2481.11431356707	1987.77618486691	2072.09084615847	1913.91757122805	1809.04181396814
gene-b2593	2308.31272731261	1749.58788954713	2556.38803022864	2315.39311921541	2661.98592478233	2580.75391104458
gene-b2594	2953.05195445244	1987.68290971075	3391.80277141735	2906.55731986615	3524.8893326103	3527.35826808169
gene-b2595	13763.1448308893	14710.167159557	16372.4259300913	14096.4511178981	15361.6492602681	15521.6880715091
gene-b2597	6782.82386282759	25754.4920259052	9481.91000701387	7809.80188886899	6357.48733802781	4244.41653392042
gene-b2598	215.26139512286	433.497140159965	205.305774448414	222.18926589084	155.300740065362	119.145352098204
gene-b2599	1506.82976586002	1159.27644300354	948.001778789453	1145.12929343741	1192.09723007919	1282.17888083664
gene-b2600	2490.13545911541	2137.10806029619	2859.14308932308	2427.99582410126	4107.81394144718	2686.78234364574
gene-b2601	1216.33137826703	874.383436118111	1684.0750162128	1506.06117784832	3133.35648089621	1507.35266553599
gene-b2602	102.405906417671	101.806146552719	70.9582169752585	55.2959711493041	96.2427121531821	166.147646962633
gene-b2603	651.008976512339	1987.68290971075	675.522225604461	618.309495578583	739.319016085808	1023.1197207699
gene-b2604	729.38084366872	920.360405529017	816.492549995307	748.003682456041	1048.82682903297	1238.45581584647
gene-b2605	122.260112763954	92.7749561327198	256.395690670601	195.043970963	310.601480130724	423.020653779862
gene-b2606	35953.8777766614	11824.2913117118	51902.6243339427	66509.994098383	67948.4484473301	88576.371210329
gene-b2607	22165.6539482821	7325.11644793032	40398.8781979138	43927.1194810072	47654.3601892114	49762.3133419334
gene-b2608	21160.4041322229	10303.7672519083	36520.775112826	47391.6634188345	40264.451029904	49616.9341508411
gene-b2609	6616.67550445607	2433.49530953435	13408.2646796448	17314.6766387876	14537.0242038647	16259.5147932182
gene-b2610	6021.04931406757	4449.91382512692	7526.30154717575	7175.40629259243	7844.8747076679	6996.78347505141
gene-b2611	1471.30118608246	1372.74094383989	1222.37355109379	1323.0817824088	1463.32669160179	1617.75340463616
gene-b4461	1386.65956955357	1413.79180938534	1520.39806238987	1386.4208039071	1539.88339445091	2021.09867917045
gene-b2614	21983.8312164793	21944.9717032873	30775.0517569494	35394.4484420228	21697.2632546248	21395.881852938
gene-b2615	1456.67177087994	1550.90170030715	1433.35598290022	1488.96969585672	1618.62743166715	1664.75569950059
gene-b2616	2245.61523358751	1854.67810534349	2485.42981325339	38734.3250994407	51699.8351011957	52087.2873227855
gene-b2617	7145.42436820445	7486.03584086849	5055.06337731741	10381.5672379584	12094.8653829777	12678.5957705236
gene-b2618	5166.27348294864	4677.33562024871	3935.81576822767	5665.32358956961	6133.28556539824	8712.91377591545
gene-b2619	8357.57591355648	7793.09631514846	6440.16777267446	9135.89981515867	9964.40170940503	13794.6270043976
gene-b2620	751.324966472507	692.117593096308	835.41474118871	1417.58762400943	985.394132386558	1151.00968586614
gene-b2621	236557.643824821	461534.881327508	240061.109122896	379692.299349931	241633.733868317	313187.221447939
gene-b2622	2275.91902222131	2503.28178096162	1644.33841470666	1756.40111996062	1449.10901821553	1553.26188377567
gene-b2623	623.840062564793	679.802333432673	469.270341596376	582.115769008129	592.767613488917	813.249008817099
gene-b2624	33.4386633200559	68.9654541163581	37.8443823868045	24.1291510469691	43.7466873423555	42.6299883654124
gene-b2625	67.9222848688636	68.1444368054491	78.5270934526194	84.4520286643918	89.6807090518288	74.3292104832832
gene-b2626	73.1470760126223	98.522077309083	52.0360257818562	83.446647370768	67.807365380651	104.9353559764
